date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202123,VS,risk_groups,9076,indication,345525,84600,24.5,0.687,68.7,85,2.63,24.48,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,ZG,risk_groups,1009,indication,127642,21945,17.2,0.23099999999999998,23.1,61.5,0.79,17.19,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,ZH,risk_groups,20861,indication,1539275,338109,22,0.351,35.1,77.60000000000001,1.36,21.97,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AG,risk_groups,6413,indication,685845,157451,23,0.36,36,74.8,0.94,22.96,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AI,risk_groups,85,indication,16128,3168,19.7,0.26,26,68.9,0.53,19.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,all,risk_groups,125471,indication,NA,2073735,NA,0.39899999999999997,39.9,73.8,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AR,risk_groups,657,indication,55445,11884,21.4,0.272,27.200000000000003,68.89999999999999,1.18,21.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,BE,risk_groups,9736,indication,1039474,283043,27.2,0.256,25.599999999999998,78.7,0.94,27.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,BL,risk_groups,3923,indication,289468,69150,24,0.29700000000000004,29.700000000000003,66.1,1.36,23.89,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,BS,risk_groups,1609,indication,195844,46295,23.6,0.269,26.9,70.9,0.82,23.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,CH,risk_groups,124081,indication,8606033,2042334,23.7,0.39899999999999997,39.9,73.89999999999999,1.44,23.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,CHFL,risk_groups,124163,indication,8644780,2046878,23.7,0.39799999999999996,39.8,73.8,1.44,23.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,FL,risk_groups,82,indication,38747,4544,11.7,0.096,9.600000000000001,39.4,0.21,11.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,FR,risk_groups,5924,indication,321783,68743,21.4,0.463,46.300000000000004,74,1.84,21.36,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,GE,risk_groups,5434,indication,504128,99707,19.8,0.314,31.4,60.599999999999994,1.08,19.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,GL,risk_groups,903,indication,40590,9043,22.3,0.502,50.2,66.69999999999999,2.22,22.28,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,GR,risk_groups,2278,indication,199021,44491,22.3,0.33099999999999996,33.1,70.5,1.14,22.35,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,JU,risk_groups,1410,indication,73584,18932,25.7,0.532,53.2,90.3,1.92,25.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,LU,risk_groups,3807,indication,413120,80287,19.5,0.212,21.2,59.9,0.92,19.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,NE,risk_groups,1232,indication,176496,41516,23.5,0.41900000000000004,41.9,83.7,0.7,23.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,neighboring_chfl,risk_groups,957,indication,NA,20021,NA,0.431,43.1,71.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,NW,risk_groups,322,indication,43087,10234,23.7,0.255,25.5,74.8,0.75,23.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,OW,risk_groups,238,indication,37930,7099,18.7,0.135,13.5,59.400000000000006,0.63,18.72,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,SG,risk_groups,6947,indication,510734,93468,18.3,0.37,37,65.5,1.36,18.3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,SH,risk_groups,1224,indication,82348,22497,27.3,0.517,51.7,81.8,1.49,27.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,SO,risk_groups,4817,indication,275247,67441,24.4,0.436,43.6,77.10000000000001,1.75,24.5,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,SZ,risk_groups,2623,indication,160480,35265,21.9,0.41800000000000004,41.800000000000004,70.6,1.63,21.97,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,TG,risk_groups,4668,indication,279547,68456,24.5,0.5,50,78.7,1.67,24.49,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,TI,risk_groups,4323,indication,351491,82756,23.6,0.351,35.1,64.4,1.23,23.54,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,unknown,risk_groups,351,indication,NA,6833,NA,0.512,51.2,81.6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,UR,risk_groups,428,indication,36703,7918,21.5,0.261,26.099999999999998,61.3,1.17,21.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,VD,risk_groups,29688,indication,805098,243444,30.3,0.989,98.9,96.2,3.69,30.24,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,VS,risk_groups,6486,indication,345525,91086,26.3,0.448,44.8,79.8,1.88,26.36,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,ZG,risk_groups,805,indication,127642,22750,17.9,0.188,18.8,56.9,0.63,17.82,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,ZH,risk_groups,18101,indication,1539275,356210,23.1,0.316,31.6,72.3,1.18,23.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AG,risk_groups,5052,indication,685845,162503,23.8,0.212,21.2,69.5,0.74,23.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AI,risk_groups,157,indication,16128,3325,20.6,0.238,23.8,63.2,0.97,20.62,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,all,risk_groups,104804,indication,NA,2178539,NA,0.34,34,70,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AR,risk_groups,653,indication,55445,12537,22.6,0.357,35.699999999999996,65.7,1.18,22.61,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,BE,risk_groups,7612,indication,1039474,290655,27.9,0.239,23.9,74.2,0.73,27.96,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,BL,risk_groups,2427,indication,289468,71577,24.7,0.27099999999999996,27.099999999999998,62.9,0.84,24.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,BS,risk_groups,1688,indication,195844,47983,24.5,0.208,20.8,65.4,0.86,24.5,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,CH,risk_groups,103712,indication,8606033,2146046,24.8,0.34099999999999997,34.099999999999994,70.10000000000001,1.21,24.94,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,CHFL,risk_groups,103799,indication,8644780,2150677,24.8,0.33999999999999997,34,69.8,1.2,24.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,FL,risk_groups,87,indication,38747,4631,12,0.077,7.7,36.6,0.22,11.95,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,FR,risk_groups,5054,indication,321783,73797,22.9,0.40900000000000003,40.900000000000006,70.2,1.57,22.93,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,GE,risk_groups,5101,indication,504128,104808,20.8,0.267,26.7,57,1.01,20.79,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,GL,risk_groups,457,indication,40590,9500,23.3,0.459,45.9,65.2,1.13,23.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,GR,risk_groups,2057,indication,199021,46548,23.4,0.307,30.7,66.6,1.03,23.39,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,JU,risk_groups,1573,indication,73584,20505,27.900000000000002,0.54,54,85.9,2.14,27.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,LU,risk_groups,2628,indication,413120,82915,20,0.194,19.4,56.2,0.64,20.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,NE,risk_groups,2096,indication,176496,43612,24.6,0.402,40.2,79.5,1.19,24.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,neighboring_chfl,risk_groups,719,indication,NA,20740,NA,0.366,36.6,69.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,NW,risk_groups,308,indication,43087,10542,24.5,0.19,19,68.9,0.71,24.47,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,OW,risk_groups,77,indication,37930,7176,18.900000000000002,0.06999999999999999,7,54.9,0.2,18.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,SG,risk_groups,8157,indication,510734,101625,19.9,0.336,33.6,60.7,1.6,19.9,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,SH,risk_groups,533,indication,82348,23030,27.9,0.20400000000000001,20.400000000000002,76.5,0.65,27.97,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,SO,risk_groups,2078,indication,275247,69519,25.2,0.244,24.4,72.30000000000001,0.75,25.26,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,SZ,risk_groups,1880,indication,160480,37145,23.2,0.358,35.8,67.10000000000001,1.17,23.15,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,TG,risk_groups,2039,indication,279547,70495,25.3,0.185,18.5,72,0.73,25.22,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,TI,risk_groups,2632,indication,351491,85388,24.3,0.277,27.7,62,0.75,24.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,unknown,risk_groups,286,indication,NA,7119,NA,0.461,46.1,79.1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,UR,risk_groups,212,indication,36703,8130,22.1,0.261,26.099999999999998,59.2,0.58,22.15,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,VD,risk_groups,31388,indication,805098,274832,34.2,0.976,97.60000000000001,96.4,3.9,34.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,VS,risk_groups,5778,indication,345525,96864,28.1,0.497,49.7,77,1.67,28.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,ZG,risk_groups,736,indication,127642,23486,18.4,0.15,15,52.3,0.58,18.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,ZH,risk_groups,11339,indication,1539275,367549,23.8,0.20700000000000002,20.7,67.1,0.74,23.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AG,risk_groups,3942,indication,685845,166445,24.3,0.15,15,63.9,0.57,24.27,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AI,risk_groups,146,indication,16128,3471,21.5,0.197,19.7,57.800000000000004,0.91,21.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,all,risk_groups,102123,indication,NA,2280662,NA,0.306,30.599999999999998,66.1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AR,risk_groups,529,indication,55445,13066,23.5,0.293,29.3,62.5,0.95,23.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,BE,risk_groups,7926,indication,1039474,298581,28.8,0.27199999999999996,27.2,71.1,0.76,28.72,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,BL,risk_groups,2189,indication,289468,73766,25.4,0.237,23.7,60.1,0.76,25.48,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,BS,risk_groups,1050,indication,195844,49033,25,0.095,9.5,58,0.54,25.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,CH,risk_groups,101037,indication,8606033,2247083,26.099999999999998,0.307,30.7,66.2,1.17,26.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,CHFL,risk_groups,101143,indication,8644780,2251820,26,0.305,30.5,65.9,1.17,26.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,FL,risk_groups,106,indication,38747,4737,12.200000000000001,0.065,6.5,33.1,0.27,12.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,FR,risk_groups,3137,indication,321783,76934,23.9,0.331,33.1,67.1,0.97,23.91,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,GE,risk_groups,5395,indication,504128,110203,21.9,0.273,27.3,54.2,1.07,21.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,GL,risk_groups,163,indication,40590,9663,23.8,0.547,54.7,65.10000000000001,0.4,23.81,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,GR,risk_groups,1852,indication,199021,48400,24.3,0.343,34.300000000000004,64.4,0.93,24.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,JU,risk_groups,1736,indication,73584,22241,30.1,0.5569999999999999,55.7,82.4,2.36,30.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,LU,risk_groups,2230,indication,413120,85145,20.5,0.16599999999999998,16.599999999999998,52.9,0.54,20.61,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,NE,risk_groups,2289,indication,176496,45901,26,0.32899999999999996,32.9,74.2,1.3,26.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,neighboring_chfl,risk_groups,586,indication,NA,21326,NA,0.302,30.2,67.2,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,NW,risk_groups,321,indication,43087,10863,25.1,0.208,20.8,64.4,0.75,25.21,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,OW,risk_groups,97,indication,37930,7273,19.2,0.106,10.6,52,0.26,19.17,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,SG,risk_groups,7792,indication,510734,109417,21.5,0.32,32,57,1.53,21.42,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,SH,risk_groups,785,indication,82348,23815,29,0.278,27.8,72.3,0.95,28.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,SO,risk_groups,2436,indication,275247,71955,26.1,0.243,24.3,67.9,0.89,26.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,SZ,risk_groups,1011,indication,160480,38156,23.7,0.241,24.1,64.2,0.63,23.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,TG,risk_groups,2241,indication,279547,72736,26,0.186,18.6,66.1,0.8,26.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,TI,risk_groups,1557,indication,351491,86945,24.6,0.135,13.5,58.2,0.44,24.74,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,unknown,risk_groups,394,indication,NA,7513,NA,0.46299999999999997,46.3,76.39999999999999,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,UR,risk_groups,336,indication,36703,8466,23,0.233,23.3,55.8,0.92,23.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,VD,risk_groups,35801,indication,805098,310633,38.6,0.969,96.89999999999999,96.4,4.45,38.58,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,VS,risk_groups,3479,indication,345525,100343,29,0.338,33.8,73.7,1.01,29.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,ZG,risk_groups,991,indication,127642,24477,19.1,0.13999999999999999,14.000000000000002,47.2,0.78,19.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,ZH,risk_groups,11606,indication,1539275,379155,24.599999999999998,0.16799999999999998,16.8,61.400000000000006,0.75,24.63,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AG,risk_groups,3889,indication,685845,170334,24.9,0.126,12.600000000000001,58.4,0.57,24.84,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AI,risk_groups,70,indication,16128,3541,21.9,0.21,21,56,0.43,21.96,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,all,risk_groups,98873,indication,NA,2379535,NA,0.294,29.4,62.8,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AR,risk_groups,363,indication,55445,13429,24.3,0.253,25.3,60.199999999999996,0.65,24.22,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,BE,risk_groups,9434,indication,1039474,308015,29.5,0.256,25.599999999999998,67.4,0.91,29.63,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,BL,risk_groups,1935,indication,289468,75701,26.2,0.23199999999999998,23.2,57.6,0.67,26.15,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,BS,risk_groups,608,indication,195844,49641,25.299999999999997,0.16999999999999998,17,56.4,0.31,25.35,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,CH,risk_groups,97853,indication,8606033,2344936,27.2,0.296,29.599999999999998,62.9,1.14,27.25,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,CHFL,risk_groups,97934,indication,8644780,2349754,27.1,0.295,29.5,62.8,1.13,27.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,FL,risk_groups,81,indication,38747,4818,12.5,0.038,3.8,29.2,0.21,12.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,FR,risk_groups,4091,indication,321783,81025,25.1,0.31,31,63.300000000000004,1.27,25.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,GE,risk_groups,4203,indication,504128,114406,22.700000000000003,0.265,26.499999999999996,52.2,0.83,22.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,GL,risk_groups,360,indication,40590,10023,24.7,0.431,43.1,63.8,0.89,24.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,GR,risk_groups,2165,indication,199021,50565,25.299999999999997,0.254,25.400000000000002,60.4,1.09,25.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,JU,risk_groups,1473,indication,73584,23714,32.2,0.535,53.50000000000001,79.7,2,32.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,LU,risk_groups,1681,indication,413120,86826,21,0.174,17.4,50.9,0.41,21.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,NE,risk_groups,2565,indication,176496,48466,27.5,0.35200000000000004,35.2,70.3,1.45,27.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,neighboring_chfl,risk_groups,481,indication,NA,21807,NA,0.241,24.099999999999998,64.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,NW,risk_groups,186,indication,43087,11049,25.6,0.173,17.3,61.699999999999996,0.43,25.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,OW,risk_groups,29,indication,37930,7302,19.2,0.067,6.7,50.7,0.08,19.25,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,SG,risk_groups,4821,indication,510734,114238,22.3,0.297,29.7,55.00000000000001,0.94,22.37,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,SH,risk_groups,1249,indication,82348,25064,30.4,0.263,26.299999999999997,66.5,1.52,30.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,SO,risk_groups,3148,indication,275247,75103,27.2,0.21,21,61.9,1.14,27.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,SZ,risk_groups,1016,indication,160480,39172,24.4,0.236,23.6,61.4,0.63,24.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,TG,risk_groups,1967,indication,279547,74703,26.8,0.162,16.2,61.300000000000004,0.7,26.72,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,TI,risk_groups,1410,indication,351491,88355,25.2,0.14100000000000001,14.1,55.4,0.4,25.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,unknown,risk_groups,458,indication,NA,7971,NA,0.483,48.3,73.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,UR,risk_groups,268,indication,36703,8734,23.9,0.235,23.5,53.599999999999994,0.73,23.8,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,VD,risk_groups,33604,indication,805098,344237,42.8,0.969,96.89999999999999,96.4,4.17,42.76,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,VS,risk_groups,3714,indication,345525,104057,30.2,0.371,37.1,71.3,1.07,30.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,ZG,risk_groups,794,indication,127642,25271,19.8,0.154,15.399999999999999,44.099999999999994,0.62,19.8,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,ZH,risk_groups,12810,indication,1539275,391965,25.5,0.16699999999999998,16.7,56.5,0.83,25.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AG,risk_groups,3937,indication,685845,174271,25.5,0.163,16.3,55.1,0.57,25.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AI,risk_groups,26,indication,16128,3567,22.1,0.168,16.8,54.9,0.16,22.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,all,risk_groups,89211,indication,NA,2468746,NA,0.301,30.1,60.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AR,risk_groups,204,indication,55445,13633,24.5,0.252,25.2,59,0.37,24.59,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,BE,risk_groups,10520,indication,1039474,318535,30.7,0.27499999999999997,27.5,64.2,1.01,30.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,BL,risk_groups,2236,indication,289468,77937,27,0.253,25.3,55.599999999999994,0.77,26.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,BS,risk_groups,991,indication,195844,50632,25.8,0.149,14.899999999999999,53.5,0.51,25.85,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,CH,risk_groups,88110,indication,8606033,2433046,28.2,0.302,30.200000000000003,60.5,1.02,28.27,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,CHFL,risk_groups,88219,indication,8644780,2437973,28.2,0.301,30.1,60.3,1.02,28.2,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,FL,risk_groups,109,indication,38747,4927,12.799999999999999,0.057999999999999996,5.8,26.8,0.28,12.72,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,FR,risk_groups,5064,indication,321783,86089,26.8,0.346,34.6,60.5,1.57,26.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,GE,risk_groups,4808,indication,504128,119214,23.6,0.279,27.9,50.400000000000006,0.95,23.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
